Goal_Position_X, Goal_Position_Y, Goal_Position_Z, Effector_Position_X, Effector_Position_Y, Effector_Position_Z
-100.86419839784814, -20.86656372188601, 7.0, -98.65145524005268, -20.0638902904561, 7.389177023935789
-100.82226356989689, -21.068250251082606, 7.0, -98.59901477050208, -20.253710401374317, 7.400164369335406
-100.7799254530258, -21.269852507306286, 7.0, -98.5459647251078, -20.44329599607059, 7.411181454127565
-100.73718421658727, -21.471369684148293, 7.0, -98.49230647787888, -20.632643942034427, 7.422227903637306
-100.69404003154617, -21.6728009755402, 7.0, -98.43804142455241, -20.821751118526258, 7.4333033427026365
-100.65049307047923, -21.874145575757094, 7.0, -98.38317098248444, -21.01061441674567, 7.444407395703332
-100.60654350757419, -22.075402679420854, 7.0, -98.32769659053848, -21.199230740004904, 7.4555396865903045
-100.56219151862928, -22.27657148150333, 7.0, -98.27161970897285, -21.387597003893024, 7.466699838913755
-100.51743728105235, -22.47765117732958, 7.0, -98.21494181932658, -21.575710136442847, 7.477887475852923
-100.47228097386034, -22.678640962581092, 7.0, -98.15766442430184, -21.76356707830021, 7.489102220243964
-100.42672277767839, -22.87954003329899, 7.0, -98.09978904764726, -21.951164782883026, 7.500343694609354
-100.38076287473925, -23.080347585887267, 7.0, -98.04131723403714, -22.138500216547627, 7.5116115211861025
-100.33440144888243, -23.28106281711597, 7.0, -97.98225054895019, -22.325570358749342, 7.5229053219543625
-100.2876386855536, -23.481684924124444, 7.0, -97.92259057854646, -22.512372202202965, 7.534224718666017
-100.24047477180375, -23.682213104424534, 7.0, -97.86233892954229, -22.698902753041118, 7.545569332872935
-100.19290989628846, -23.882646555903783, 7.0, -97.80149722908396, -22.885159030972627, 7.556938785955348
-100.14494424926717, -24.08298447682865, 7.0, -97.74006712461883, -23.071138069439154, 7.5683326991500035
-100.09657802260242, -24.28322606584772, 7.0, -97.67805028376634, -23.256836915769533, 7.579750693578581
-100.04781140975905, -24.483370521994903, 7.0, -97.6154483941861, -23.442252631332856, 7.591192390275461
-99.99864460580342, -24.683417044692646, 7.0, -97.55226316344454, -23.627382291692808, 7.6026574102153415
-99.9490778074027, -24.88336483375512, 7.0, -97.48849631888105, -23.81222298675467, 7.614145374342133
-99.89911121282402, -25.083213089391435, 7.0, -97.42414960747081, -23.99677182091883, 7.625655903595241
-99.8487450219337, -25.282961012208837, 7.0, -97.35922479568715, -24.1810259132279, 7.637188618938671
-99.79797943619641, -25.4826078032159, 7.0, -97.29372366936323, -24.364982397509444, 7.648743141387891
-99.74681465867442, -25.68215266382573, 7.0, -97.22764803354929, -24.548638422527628, 7.660319092036845
-99.69525089402683, -25.881594795859147, 7.0, -97.16099971237179, -24.731991152121356, 7.6719160920858025
-99.64328834850858, -26.080933401547885, 7.0, -97.09378054888937, -24.915037765347584, 7.683533762869073
-99.59092722996978, -26.2801676835378, 7.0, -97.02599240494598, -25.0977754566261, 7.695171725880731
-99.53816774785486, -26.479296844892016, 7.0, -96.95763716102606, -25.280201435873153, 7.706829602802676
-99.48501011320165, -26.678320089094157, 7.0, -96.88871671610481, -25.462312928642525, 7.7185070155311095
-99.53816774785486, -26.479296844892016, 7.0, -96.81923298749889, -25.644107176261546, 7.730203586203463
-99.59092722996978, -26.2801676835378, 7.0, -96.89397891537155, -25.443624659763504, 7.72132250858688
-99.64328834850858, -26.080933401547885, 7.0, -96.96215014292945, -25.26290909106864, 7.710148162411794
-99.69525089402683, -25.881594795859147, 7.0, -97.03039525784442, -25.080489519918757, 7.698595790250366
-99.74681465867442, -25.68215266382573, 7.0, -97.09804142151343, -24.897835137132407, 7.686940808431995
-99.79797943619641, -25.4826078032159, 7.0, -97.16512134656281, -24.714866572525743, 7.675286964386127
-99.8487450219337, -25.282961012208833, 7.0, -97.23163096270176, -24.531591709477684, 7.663648102808575
-99.89911121282402, -25.083213089391432, 7.0, -97.29756858159257, -24.348013000281473, 7.65202870782617
-99.9490778074027, -24.883364833755117, 7.0, -97.36293236900615, -24.164133269009834, 7.640429874022329
-99.99864460580342, -24.683417044692643, 7.0, -97.42772050833652, -23.979955349148632, 7.628852156370167
-100.04781140975905, -24.483370521994903, 7.0, -97.4919311998031, -23.795482092727756, 7.617295969675051
-100.09657802260242, -24.283226065847717, 7.0, -97.55556266235837, -23.610716367347408, 7.605761701720109
-100.14494424926717, -24.082984476828646, 7.0, -97.6186131341627, -23.425661055592272, 7.594249734151023
-100.19290989628846, -23.88264655590378, 7.0, -97.68108087279664, -23.240319054787683, 7.582760447390943
-100.24047477180375, -23.68221310442453, 7.0, -97.74296415541706, -23.054693276832545, 7.571294221625075
-100.2876386855536, -23.481684924124444, 7.0, -97.80426127889947, -22.868786648044743, 7.55985143699677
-100.33440144888243, -23.281062817115966, 7.0, -97.8649705599754, -22.682602109013917, 7.548432473628812
-100.38076287473925, -23.080347585887264, 7.0, -97.92509033536884, -22.49614261444768, 7.537037711604883
-100.42672277767839, -22.87954003329899, 7.0, -97.9846189619297, -22.30941113302156, 7.525667530944032
-100.47228097386034, -22.67864096258109, 7.0, -98.04355481676663, -22.122410647224854, 7.514322311573187
-100.51743728105235, -22.477651177329577, 7.0, -98.10189629737675, -21.93514415320833, 7.503002433298962
-100.56219151862928, -22.276571481503325, 7.0, -98.1596418217764, -21.74761466062448, 7.491708275779141
-100.60654350757419, -22.07540267942085, 7.0, -98.21678982862727, -21.55982519247354, 7.480440218494572
-100.65049307047923, -21.87414557575709, 7.0, -98.27333877736315, -21.371778784942745, 7.469198640720117
-100.69404003154618, -21.672800975540195, 7.0, -98.3292871483139, -21.183478487246724, 7.457983921496703
-100.73718421658727, -21.471369684148293, 7.0, -98.38463344282756, -20.994927361467706, 7.446796439602011
-100.7799254530258, -21.269852507306283, 7.0, -98.43937618339257, -20.806128482388758, 7.43563657352197
-100.82226356989689, -21.068250251082603, 7.0, -98.49351391375538, -20.617084937334365, 7.424504701421791
-100.86419839784814, -20.866563721886006, 7.0, -98.54704519903879, -20.427799826002403, 7.413401201117184
-100.90572976914028, -20.66479372646235, 7.0, -98.59996862585756, -20.23827626029817, 7.4023264500450106
-100.94685751764787, -20.46294107189134, 7.0, -98.65228280243231, -20.048517364166067, 7.391280825234234
-100.98758147886001, -20.261006565583326, 7.0, -98.70398635870177, -19.85852627342143, 7.380264703277382
-101.02790148988088, -20.058991015276064, 7.0, -98.75507794643339, -19.668306135578845, 7.369278460300355
-101.06781738943049, -19.856895229031487, 7.0, -98.80555623933165, -19.47786010968173, 7.358322471933718
-101.10732901784529, -19.654720015232467, 7.0, -98.85541993314543, -19.287191366128255, 7.347397113283348
-101.14643621707884, -19.45246618257959, 7.0, -98.90466774577303, -19.09630308649711, 7.336502758900469
-101.18513883070237, -19.250134540087927, 7.0, -98.9532984173644, -18.905198463375243, 7.325639782753125
-101.2234367039055, -19.047725897083765, 7.0, -99.00131071042395, -18.713880700177196, 7.314808558195957
-101.2613296834968, -18.845241063201417, 7.0, -99.04870340990992, -18.52235301096809, 7.304009457940564
-101.29881761790435, -18.64268084837994, 7.0, -99.09547532333048, -18.330618620289428, 7.293242854026732
-101.3359003571765, -18.440046062859924, 7.0, -99.1416252808416, -18.138680762972662, 7.282509117791914
-101.37257775298234, -18.237337517180244, 7.0, -99.18715213533963, -17.94654268396296, 7.271808619842108
-101.40884965861233, -18.03455602217481, 7.0, -99.23205476255384, -17.75420763813426, 7.2611417300218575
-101.4447159289789, -17.83170238896934, 7.0, -99.27633206113622, -17.5616788901076, 7.25050881738469
-101.48017642061701, -17.628777428978086, 7.0, -99.31998295274971, -17.368959714066133, 7.239910250163393
-101.51523099168475, -17.42578195390062, 7.0, -99.36300638215502, -17.17605339356825, 7.229346395740334
-101.54987950196387, -17.222716775718578, 7.0, -99.4054013172939, -16.982963221363605, 7.218817620617202
-101.58412181286039, -17.01958270669239, 7.0, -99.44716674937176, -16.789692499204936, 7.208324290385891
-101.6179577874051, -16.81638055935807, 7.0, -99.48830169293852, -16.59624453765749, 7.197866769698141
-101.65138729025415, -16.613111146523938, 7.0, -99.52880518596665, -16.40262265591082, 7.187445422236367
-101.68441018768958, -16.409775281267365, 7.0, -99.5686762899267, -16.208830181590315, 7.177060610683082
-101.71702634761982, -16.20637377693155, 7.0, -99.60791408986304, -16.01487045056096, 7.166712696691702
-101.7492356395803, -16.002907447122237, 7.0, -99.64651769446505, -15.820746806739026, 7.156402040856464
-101.7810379347339, -15.799377105704469, 7.0, -99.68448623613838, -15.626462601894904, 7.146129002682968
-101.81243310587146, -15.595783566799346, 7.0, -99.72181887107172, -15.432021195463157, 7.135893940557867
-101.84342102741235, -15.39212764478075, 7.0, -99.75851477930429, -15.237425954343282, 7.125697211719519
-101.87400157540492, -15.188410154272098, 7.0, -99.79457316478965, -15.042680252704312, 7.115539172228488
-101.90417462752703, -14.98463191014308, 7.0, -99.82999325545715, -14.847787471789776, 7.1054201769373
-101.93394006308648, -14.7807937275064, 7.0, -99.86477430327243, -14.652750999716853, 7.095340579461322
-101.9632977630216, -14.57689642171452, 7.0, -99.89891558429564, -14.457574231277677, 7.085300732148481
-101.99224760990163, -14.372940808356388, 7.0, -99.93241639873563, -14.262260567744141, 7.075300986050512
-102.02078948792719, -14.168927703254186, 7.0, -99.9652760710055, -14.06681341666065, 7.065341690892753
-102.04892328293084, -13.964857922460062, 7.0, -99.99749394977283, -13.871236191647505, 7.055423195044867
-102.07664888237743, -13.760732282252869, 7.0, -100.02906940800982, -13.675532312196138, 7.045545845491868
-102.10396617536458, -13.556551599134893, 7.0, -100.06000184303916, -13.479705203471037, 7.035709987803957
-102.13087505262317, -13.3523166898286, 7.0, -100.09029067658123, -13.283758296098004, 7.025915966107593
-102.15737540651773, -13.148028371273348, 7.0, -100.1199353547951, -13.087695025967793, 7.016164123056387
-102.18346713104685, -12.943687460622142, 7.0, -100.14893534832076, -12.891518834024621, 7.006454799801963
-102.20915012184372, -12.739294775238351, 7.0, -100.1772901523161, -12.695233166066584, 6.9967883359642915
-102.23442427617636, -12.534851132692445, 7.0, -100.20499928649477, -12.498841472534547, 6.987165069603475
-102.25928949294823, -12.330357350758721, 7.0, -100.2320622951597, -12.302347208305905, 6.977585337189917
-102.28374567269844, -12.125814247412038, 7.0, -100.25847874723468, -12.105753832490452, 6.9680494735764835
-102.30779271760237, -11.92122264082453, 7.0, -100.28424823629535, -11.909064808215481, 6.958557811968933
-102.33143053147182, -11.716583349362352, 7.0, -100.30937038059562, -11.712283602423046, 6.949110683897663
-102.3546590197556, -11.5118971915824, 7.0, -100.33384482309336, -11.515413685658007, 6.939708419189045
-102.37747808953978, -11.307164986229033, 7.0, -100.35767123147372, -11.31845853185746, 6.930351345936991
-102.39988764954809, -11.102387552230795, 7.0, -100.38084929816989, -11.121421618140785, 6.9210397904743335
-102.42188761014233, -10.897565708697153, 7.0, -100.40337874038195, -10.924306424597386, 6.911774077345496
-102.4434778833227, -10.692700274915204, 7.0, -100.42525930009245, -10.727116434079138, 6.9025545292772374
-102.46465838272813, -10.487792070346414, 7.0, -100.4464907440818, -10.529855131981906, 6.893381467151493
-102.48542902363664, -10.282841914623326, 7.0, -100.46707286393878, -10.332526006040107, 6.884255209977127
-102.50578972296572, -10.07785062754629, 7.0, -100.4870054760716, -10.135132546106728, 6.875176074862394
-102.52574039927258, -9.87281902908018, 7.0, -100.50628842171375, -9.937678243946763, 6.866144376987431
-102.54528097275453, -9.66774793935112, 7.0, -100.52492156693017, -9.740166593017992, 6.857160429576661
-102.56441136524933, -9.46263817864319, 7.0, -100.54290480261986, -9.542601088259607, 6.848224543871297
-102.58313150023541, -9.257490567395163, 7.0, -100.56023804451564, -9.344985225878332, 6.839337029102871
-102.60144130283227, -9.05230592619721, 7.0, -100.57692123318326, -9.1473225031315, 6.830498192465582
-102.61934069980072, -8.847085075787623, 7.0, -100.59295433401695, -8.949616418113381, 6.821708339090093
-102.63682961954319, -8.641828837049529, 7.0, -100.608337337233, -8.75187046953971, 6.812967772016266
-102.65390799210404, -8.436538031007608, 7.0, -100.62307025786104, -8.554088156532972, 6.80427679216711
-102.67057574916979, -8.231213478824811, 7.0, -100.63715313573331, -8.356272978404196, 6.79563569832261
-102.68683282406944, -8.025856001799076, 7.0, -100.65058603547104, -8.15842843444055, 6.787044787093032
-102.7026791517747, -7.820466421360032, 7.0, -100.66336904646934, -7.960558023684546, 6.778504352893386
-102.7181146689003, -7.615045559065732, 7.0, -100.6755022828788, -7.762665244722566, 6.770014687917859
-102.73313931370419, -7.409594236599348, 7.0, -100.68698588358558, -7.564753595464868, 6.761576082113859
-102.74775302608779, -7.204113275765898, 7.0, -100.69782001218857, -7.366826572932813, 6.753188823156906
-102.76195574759629, -6.998603498488951, 7.0, -100.70800485697546, -7.168887673034743, 6.744853196425495
-102.77574742141881, -6.79306572680734, 7.0, -100.71754063089418, -6.970940390360221, 6.736569484976139
-102.78912799238867, -6.58750078287188, 7.0, -100.72642757152465, -6.772988217954234, 6.728337969518469
-102.80209740698363, -6.381909488942071, 7.0, -100.73466594104659, -6.575034647103462, 6.720158928391125
-102.81465561332602, -6.176292667382816, 7.0, -100.74225602620514, -6.377083167121818, 6.712032637536932
-102.82680256118306, -5.9706511406611265, 7.0, -100.74919813827499, -6.179137265130428, 6.703959370479537
-102.83853820196694, -5.764985731342836, 7.0, -100.75549261302122, -5.981200425843647, 6.695939398298875
-102.84986248873513, -5.559297262089306, 7.0, -100.76113981065885, -5.783276131349096, 6.687972989608115
-102.8607753761905, -5.35358655565414, 7.0, -100.76614011580874, -5.5853678608969055, 6.680060410530052
-102.87127682068153, -5.147854434879889, 7.0, -100.77049393745264, -5.387479090677769, 6.672201924674007
-102.88136678020241, -4.942101722694764, 7.0, -100.77420170888497, -5.189613293610116, 6.664397793113372
-102.89104521439337, -4.736329242109336, 7.0, -100.77726388766231, -4.99177393912567, 6.656648274362209
-102.90031208454064, -4.530537816213256, 7.0, -100.77968095555153, -4.793964492948854, 6.648953624353759
